SegmentName;ProductName;Brand
INFORMÁTICA, GAMES E ELETRÔNICOS;AERO DUTO 2 POL. PRETO = 54;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;AERO DUTO 3 POL. PRETO = 55;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;AERO DUTO 4 POL. PRETO = 56;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;FITA ISOLANTE ISOFLEX ANTI CHAMA 5M = 57;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BATERIA ALCALINA A23 12V ELGIN = 59;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CORDA AÇO COM CHENILLE VIOLÃO SEGUNDA = 60;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO Y 1 RCA MACHO X 2RCA FEMEA AZUL = 61;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;PILHA SUPER ALCALINA AA 1.5 BL 4 PCS = 62;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;STETSOM PROCESSADOR AUDIO 2 ENTR /4 SAÍDA 12V = 63;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 23X50 AL22 E9 R8.0 =ID=64;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 38X50 AL35 E13 R8.0 =ID=65;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 29X50 AL33 E12 R8.0 = 66;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 23X50 AL22 E6 R8.0 = 67;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 44X50 AL35 E13 R8.0 = 68;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 29X50 AL37 E16 R8.0 = ID = 69;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 25X30 AL30 E10 R8.0 = 70;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 18X50 AL24 E10 R8.0 = 71;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;LAMPADA BOLINHA VERDE BRASFORT 15 X 127V;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 18X50 AL18 E7 R8.0 = 73;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;TERMINAL OLHAL 3/8 LATÃO ESP 1,2 FURO 1/2 = 74;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;GRAFITE SPRAY AEROSSOL M500 200ML = 75;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 45X50 AL40 E15 R8.0 = 76;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CORNETA LC-1425 PERMAK REDONDA AMARELA = 77;IMPOT
