SegmentName;ProductName;Brand
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.35MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.40MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.45MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.50MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.55MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.60MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.65MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1,70MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.75MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.80MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.85MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.90MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 1.95MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 2.00MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 2.20MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 2.30MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 2,40MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL 2.50MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL ANTILOPE 0,80MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL ANTILOPE 0,90MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL ANTILOPE 1,00MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL ANTILOPE 1,10MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL ANTILOPE 1,20MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BROCA ESPIRAL ANTILOPE 1,30MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;LIXA D AGUA PRETA GRANO 220;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;LIXA D AGUA PRETA GRANO 400;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;LIXA D AGUA PRETA GRANO 1200;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;LIXA D AGUA BRANCA NO-FIL GRANO 220;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;LIXA D AGUA BRANCA NO-FIL GRANO 400;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ESCOVA DE BANCA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON DISCO DE ACO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON DISCO DE LATAO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON CRINA PRETA SINTETICA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON PELO DE CABRA 21mm;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON FLANELA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON DE PANO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON ALGODAO DESFIADO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON PINCEL DE ACO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON CRINA MISTA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MASSA POLIMAX ROUGE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MASSA DIALUX VERMELHA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MASSA POLIMAX BRANCA WHITE ROUGE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DISCO DE CORTE CARBURIL 23MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DISCO DE CORTE CARBURIL 33MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;PONTA DE LAPIS DE SILICONE ROSA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;CILINDRO DE SILICONE AZUL ESCURO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;TAMBOREADOR MAGNETICO 100GX12 ANEIS  110VOLTS IKOHE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DETERGENTE PARA ULTRA-SOM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DEDEIRA EM ROLO VERDE AF;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MASSA JACARE MARROM N-23;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ESCOVA CIRCULAR DE CRINA ECO N 27;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MASSA FLEXILIUM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MASSA JACARE MARROM N 14;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MASSA BRITE LUX VERMELHO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SCOTCH BRITE MEDIA EM PLACA (VINHO);
COMÉRCIO VAREJISTA OU ESPECIALIZADO;BANCA PARA POLIMENTO INDIVIDUAL RMF;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON PANO COSTURADO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DETERGENTE P/ ULTRASSOM MC 5LT;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MASSA BRILUX POLIMAX METAIS / PLASTICO / ALUMINIO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ULTRA-SOM E30H 3L ELMA C/ AQUEC 110V;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;FLANELA MAGICA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON DISCO DE ACO GRANDE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON PINCEL PELO DE CABRA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON PINCEL DE CRINA MISTA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MASSA JACARE ROUGE 370G;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DISCO DE SILICONE MARROM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ULTRA SOM 3LTS COM AQUECIMENTO 220VOLTZ GEMORO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;CILINDRO DE SILICONE BRANCO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;POLITRIZ DE BANCADA IMPORTADA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ULTRASSOM 3LTS COM AQUECIMENTO 110V GEMORO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON PELO DE CABRA 1;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ROBSON PELO DE CABRA 17MM PELO CURTO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;PONTA DE LAPIS DE SILICONE AZUL CLARO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ULTRA SOM ELMA E 180H C/ AQUECIMENTO 18LTS;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ULTRA-SOM E15H 1,75L ELMA 110V;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;MASSA JACARE VERDE MINI;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ESCOVA DE CRINA 1 LINHA N 12;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ESCOVA DE CRINA 1 LINHA N 27;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;RODA DE ALGODAO 4 BOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;RODA PARA POLITRIZ  1 LINHA 4 (JEANS OU BRIM);
COMÉRCIO VAREJISTA OU ESPECIALIZADO;CONE DE FELTRO 1 LINHA N 58;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;CONE DE FELTRO 1 LINHA N 60;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ESCOVA DE LATAO 3 CARREIRAS;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;RADIAL BRISTLE PEQUENO BRANCO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 0;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 1;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 2;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 3;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 4;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 5;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 6;
