SegmentName;ProductName;Brand
MERCADOS, EMPÓRIOS E PADARIAS;GELEIA DE HIBISCUS GOURMET ORGANICA 300G;Coopernatural
MERCADOS, EMPÓRIOS E PADARIAS;GELEIA DE MIRTILO ORGANICO (BLUEBERRY) 300G;Coopernatural
MERCADOS, EMPÓRIOS E PADARIAS;GELEIA DE MORANGO COM FIGO ORGANICA 300g;Coopernatural
MERCADOS, EMPÓRIOS E PADARIAS;SUCO INTEGRAL DE UVA BRANCA NIAGARA 300ml;Pérola da Terra
MERCADOS, EMPÓRIOS E PADARIAS;CERVEJA ORGANICA STEINHAUS BLONDE ALE NATURALMENTE S/ GLUTEN 500ml;Coopernatural
MERCADOS, EMPÓRIOS E PADARIAS;CERVEJA ORGANICA STEINHAUS DOPPEL WEIZENBIER 500ml;Coopernatural
MERCADOS, EMPÓRIOS E PADARIAS;CERVEJA ORGANICA STEINHAUS GERMAN PILSEN 500ml;Coopernatural
MERCADOS, EMPÓRIOS E PADARIAS;CERVEJA STEIN HAUS WEIZEN RAUCHBIER DE TRIGO DEFUMADA 500ML;Coopernatural
MERCADOS, EMPÓRIOS E PADARIAS;GOMA PARA TAPIOCA S/GLUTEN 500g;Rocha
MERCADOS, EMPÓRIOS E PADARIAS;CROMOFLORAL CONTROLE ALIMENTAR 30ml;Cromo Florais
MERCADOS, EMPÓRIOS E PADARIAS;CROMOFLORAL ESTIMULO DA IMUNIDADE 30ml;Cromo Florais
MERCADOS, EMPÓRIOS E PADARIAS;CROMOFLORAL TPM E MENOPAUSA 30ml;Cromo Florais
MERCADOS, EMPÓRIOS E PADARIAS;CROMOFLORAL ENERGIA DOS 7 CHAKRAS 30ml;Cromo Florais
MERCADOS, EMPÓRIOS E PADARIAS;CROMOFLORAL CONCENTRAÇAO E MEMORIA 30ml;Cromo Florais
MERCADOS, EMPÓRIOS E PADARIAS;CROMOFLORAL CONTROLE DO PANICO 30ml;Cromo Florais
MERCADOS, EMPÓRIOS E PADARIAS;CROMOFLORAL TENSAO E ESTRESS 30ml;Cromo Florais
